Filtering the log data using "process BEGINSWITH[cd] "Maccy""
Timestamp                       Thread     Type        Activity             PID    TTL  
    virtualServices =     (
    );
}
2026-04-07 21:20:08.597850-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreAnalytics) [com.apple.CoreAnalytics:client] Dropping "com.apple.internationalization.keyboard.doublekeypress" as it isn't used in any transform (not in the config or budgeted?)
2026-04-07 21:20:14.053749-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] BeginGeneration('Apple CFPasteboard general' (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F))
2026-04-07 21:20:14.053993-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 generation: 199
2026-04-07 21:20:14.054044-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] SetData('Apple CFPasteboard general' (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F) gen: 199 item: 789514 flavor: 'public.utf8-plain-text') local-gen: 199
2026-04-07 21:20:14.054054-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] _SetData('Apple CFPasteboard general' (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F) gen: 199 item: 789514 flavor: 'public.utf8-plain-text' data: 330 bytes flags: 20000000) local-gen: 199
2026-04-07 21:20:14.054063-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] Successfully set data (new-entry)
2026-04-07 21:20:14.054075-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:general] Flushing 1 pending entries for pboard 'Apple CFPasteboard general' (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F) generation: 199.
2026-04-07 21:20:14.054098-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0
2026-04-07 21:20:14.054396-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetItemCount('Apple CFPasteboard general' (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F) gen: -1)
2026-04-07 21:20:14.054410-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 199 count: 1
2026-04-07 21:20:14.054469-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyItemsAndFlavors('Apple CFPasteboard general (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F)' gen: -1)
2026-04-07 21:20:14.054483-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0, gen: -1 item-count: 1 flavor-count: 1 (-1 means nil)
2026-04-07 21:20:14.054490-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetDataFlags('Apple CFPasteboard general' (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F) gen: -1  item: 789514, flavor: 'public.utf8-plain-text')
2026-04-07 21:20:14.054495-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 flags: 20000000
2026-04-07 21:20:14.055252-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetItemCount('Apple CFPasteboard general' (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F) gen: -1)
2026-04-07 21:20:14.055262-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 199 count: 1
2026-04-07 21:20:14.055280-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Pasteboard] NSPasteboard (name: Apple CFPasteboard general): data requested for type public.utf8-plain-text at index 0
2026-04-07 21:20:14.055296-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetItemAtIndex('Apple CFPasteboard general' (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F) gen: -1 idx: 1)
2026-04-07 21:20:14.055300-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 199 item: 789514
2026-04-07 21:20:14.055305-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyFlavorsForItem('Apple CFPasteboard general' (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F) gen: -1 item: 789514)
2026-04-07 21:20:14.055310-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 199 flavor-count: 1  (-1 means nil)
2026-04-07 21:20:14.055316-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyData('Apple CFPasteboard general' (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F) gen: 199 item: 789514 flavor: 'public.utf8-plain-text')
2026-04-07 21:20:14.055322-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] (cache) - result: 0 generation: 199 data (330 bytes) flags: 20000000
2026-04-07 21:20:14.055494-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Pasteboard] NSPasteboard (name: Apple CFPasteboard general): data requested for type public.utf8-plain-text at index 0
2026-04-07 21:20:14.055509-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetItemAtIndex('Apple CFPasteboard general' (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F) gen: -1 idx: 1)
2026-04-07 21:20:14.055513-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 199 item: 789514
2026-04-07 21:20:14.055517-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyFlavorsForItem('Apple CFPasteboard general' (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F) gen: -1 item: 789514)
2026-04-07 21:20:14.055520-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 199 flavor-count: 1  (-1 means nil)
2026-04-07 21:20:14.055525-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyData('Apple CFPasteboard general' (<CFUUID 0xb3f003bc0> 0A975973-C621-434A-A8FE-3DFC78B3652F) gen: 199 item: 789514 flavor: 'public.utf8-plain-text')
2026-04-07 21:20:14.055528-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] (cache) - result: 0 generation: 199 data (330 bytes) flags: 20000000
2026-04-07 21:20:14.058087-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreData) [com.apple.coredata:debug] CoreData: debug: PostSaveMaintenance: incremental_vacuum with freelist_count - 2175 and pages_to_free 435
2026-04-07 21:20:14.174604-0400 0x382d2d   Default     0x0                  97958  2    Maccy: (UserNotifications) [com.apple.UserNotifications:Connections] [org.p0deje.Maccy] Creating a user notification center
2026-04-07 21:20:14.174669-0400 0x382d2d   Default     0x0                  97958  2    Maccy: (UserNotifications) [com.apple.UserNotifications:Connections] [org.p0deje.Maccy] Requesting authorization with options 6
2026-04-07 21:20:14.174677-0400 0x382d2d   Default     0x0                  97958  2    Maccy: (UserNotifications) [com.apple.UserNotifications:Connections] [org.p0deje.Maccy] Getting notification settings (async)
2026-04-07 21:20:14.174849-0400 0x3842a0   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40b30c80] activating connection: mach=true listener=false peer=false name=com.apple.usernotifications.listener
2026-04-07 21:20:14.175868-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:EFF53110-3FE8-44AC-B2DA-B067782ADC66-Aux[1]-NSStatusItemView] Sending action(s) in update: NSSceneFenceAction
2026-04-07 21:20:14.176535-0400 0x3842a0   Default     0x0                  97958  2    Maccy: (UserNotifications) [com.apple.UserNotifications:Connections] [org.p0deje.Maccy] Requested authorization [ didGrant: 0 hasError: 1 hasCompletionHandler: 1 ]
2026-04-07 21:20:14.176581-0400 0x3842a0   Default     0x0                  97958  2    Maccy: (UserNotifications) [com.apple.UserNotifications:Connections] [org.p0deje.Maccy] Got notification settings [ hasResult: 1 hasCompletionHandler: 1 ]
2026-04-07 21:20:14.176618-0400 0x3842a2   Default     0x0                  97958  0    Maccy: (Foundation) <private>
2026-04-07 21:20:14.179917-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:EFF53110-3FE8-44AC-B2DA-B067782ADC66-Replicant[1]-Aux[1]-NSStatusItemView] Sending action(s) in update: NSSceneFenceAction
2026-04-07 21:20:14.183609-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:EFF53110-3FE8-44AC-B2DA-B067782ADC66] Sending action(s) in update: NSSceneFenceAction
2026-04-07 21:20:14.990627-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:Window] order window: 1dec op: 1 relative: 0 related: 0
2026-04-07 21:20:14.992077-0400 0x3842a0   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IATextInputActions] mergeOrConsumeAction calling sendSignal:toChannel:withNullableSessionID:withPayload:
2026-04-07 21:20:14.992723-0400 0x3842a0   Default     0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IASignalAnalytics] channel:<private> signal:<private> sessionID:<private> timestamp:<private> payload:<private>
2026-04-07 21:20:14.992785-0400 0x3842a0   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: fetching xpcClient...
2026-04-07 21:20:14.992815-0400 0x3842a0   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: ...returning xpcClient 0xb3f4d84a0
2026-04-07 21:20:14.992839-0400 0x3842a0   Info        0x0                  97958  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] server: returning server 0xb3dfccaa0
2026-04-07 21:20:14.993917-0400 0x3842a0   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40b30dc0] activating connection: mach=false listener=false peer=false name=com.apple.TextInputUI.xpc.CursorUIViewService
2026-04-07 21:20:14.994420-0400 0x3842a0   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40b30dc0] invalidated after the last release of the connection object
2026-04-07 21:20:15.043703-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:E8539750-5C89-46FE-8667-B242EDC2586E] Sending action(s) in update: NSSceneFenceAction
2026-04-07 21:20:15.055483-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40b31040] activating connection: mach=false listener=false peer=false name=(anonymous)
2026-04-07 21:20:15.055535-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40b30f00] activating connection: mach=false listener=false peer=false name=(anonymous)
2026-04-07 21:20:15.070114-0400 0x382d2d   Info        0x0                  97958  0    Maccy: (CoreAnalytics) [com.apple.CoreAnalytics:client] Dropping "com.apple.internationalization.keyboard.doublekeypress" as it isn't used in any transform (not in the config or budgeted?)
2026-04-07 21:20:15.074699-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (TextInputUIMacHelper) [com.apple.TextInputUI:CursorUI] -[TUINSCursorUIController activate:]_block_invoke: Create CursorUIViewService: TUINSRemoteViewController
2026-04-07 21:20:15.074802-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40189180] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-07 21:20:15.074814-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0xb40189540] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-07 21:20:15.074841-0400 0x382d2d   Error       0x0                  97958  0    Maccy: (TextInputUIMacHelper) [com.apple.TextInputUI:CursorUI] ViewBridge to RemoteViewService Terminated: Error Domain=com.apple.ViewBridge Code=18 UserInfo={com.apple.ViewBridge.error.hint=this process disconnected remote view controller -- benign unless unexpected, com.apple.ViewBridge.error.description=NSViewBridgeErrorCanceled}
2026-04-07 21:20:15.491469-0400 0x3842a2   Info        0x0                  97958  0    Maccy: (AppKit) [com.apple.AppKit:WindowTab] Indexing 6 items
2026-04-07 21:20:15.491602-0400 0x3842a2   Activity    0xdedbad             97958  0    Maccy: (CoreSpotlight) end-index-batch
2026-04-07 21:20:15.491901-0400 0x3842a2   Activity    0xdedbae             97958  0    Maccy: (CoreSpotlight) index-items
2026-04-07 21:20:15.492074-0400 0x3842a0   Default     0xdedbae             97958  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 21:20:15.492881-0400 0x3842a2   Default     0xdedbad             97958  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 21:20:16.930652-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (TextInputUIMacHelper) [com.apple.TextInputUI:CursorUI] -[TUINSCursorUIController scheduleUpdateCursorLocation]
2026-04-07 21:20:19.142813-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libMobileGestalt.dylib) Could not get size of EAN data (IOConnectCallScalarMethod kAppleNVMeEANGetSize returned 0xE00002E2)
2026-04-07 21:20:19.142858-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libMobileGestalt.dylib) Failed to copy 'aptk' from EAN
2026-04-07 21:20:19.142867-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libMobileGestalt.dylib) Failed to copy APTicket properties. Falling back to default policy.
2026-04-07 21:20:19.142873-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libMobileGestalt.dylib) Creating default MGSysConfigPolicy
2026-04-07 21:20:19.142992-0400 0x382d2d   Default     0x0                  97958  0    Maccy: (libMobileGestalt.dylib) syscfg is not initialized!
